Incident ID,Incident Date,State,County,Address
1517360,29-09-2019,Kansas,Barton,1500 block of NE 100th Rd
1508804,21-09-2019,South Carolina,Lancaster,1399 Old Charlotte Rd
1653012,05-04-2020,South Carolina,Lancaster,Mahaffey Line Dr
1505354,16-09-2019,Wyoming,Laramie,3436 E 11th St
1500098,08-09-2019,Louisiana,Rapides,2900 block of Cypress St
1400146,20-05-2019,Louisiana,Rapides,1900 block of Bacon Street
2243285,27-02-2022,Louisiana,Rapides,3700 block of 3rd St
1499300,07-09-2019,North Carolina,Columbus,Brittany Ln
1494697,02-09-2019,North Carolina,Guilford,5528 W Market St
1810696,30-09-2020,North Carolina,Guilford,700 block of Milton St
1660797,17-04-2020,North Carolina,Guilford,4400 block of Beckford Dr
1625787,20-02-2020,North Carolina,Guilford,Martin Luther King Jr Ave and Randolph Dr
2047726,27-06-2021,North Carolina,Guilford,801 Province Spring Cir
1951476,12-03-2021,North Carolina,Guilford,100 block of Huffman St
2445939,25-10-2022,North Carolina,Guilford,900 block of Circle Dr
2354111,08-07-2022,North Carolina,Guilford,1200 block of Fairview St
2513575,29-01-2023,North Carolina,Guilford,6400 W Market St
1495192,02-09-2019,Alabama,Limestone,25019 Ridge Road
1494548,01-09-2019,Alabama,Chambers,502 Boulevard
1492441,31-08-2019,Texas,Ector,8250 TX 191
1492297,31-08-2019,Maryland,Frederick,600 block of N Market St
1487729,25-08-2019,New Mexico,Lea,1700 block of E Bond St
1487356,24-08-2019,Maryland,Prince George's,6200 block of Maxwell Dr
1487224,24-08-2019,Massachusetts,Essex,Warren Street
1887059,26-12-2020,Massachusetts,Essex,Washington St and Quincy Ter
1725407,04-07-2020,Massachusetts,Essex,134 Fayette St
1489373,23-08-2019,Georgia,Laurens,200 Riverview Park Dr
1478480,12-08-2019,Mississippi,Leflore,200 Young St
1834617,24-10-2020,Mississippi,Leflore,W Martin Luther King Dr
2346406,01-07-2022,Mississippi,Leflore,Johnson St and Main St
1460448,28-07-2019,California,Santa Clara,7050 Miller Ave
2154851,30-10-2021,California,Santa Clara,400 block of Las Animas Ave
1461352,28-07-2019,Wisconsin,Chippewa,16964 54th Ave
1459201,26-07-2019,Washington,Benton,E 10th Ave
1457165,25-07-2019,California,Los Angeles,21901 Roscoe Boulevard
1452654,20-07-2019,Pennsylvania,Allegheny,501 Waddell Ave
1440879,05-07-2019,Nevada,Washoe,600 block of Spokane St
1439042,03-07-2019,Texas,Harris,5507 Everhart Manor Ln
1676746,10-05-2020,Texas,Harris,18000 block of Bonners Park Cir
1438602,02-07-2019,Missouri,St. Louis,6250 Page Ave
1436545,30-06-2019,California,San Bernardino,12700 block of California St
1435578,30-06-2019,New York,Suffolk,Farragut Ave
2013595,23-05-2021,New York,Suffolk,135 S Clinton Ave
1435297,29-06-2019,Louisiana,Terrebonne,2700 block of W Park Ave
1429475,23-06-2019,California,San Diego,7500 block of Draper Ave
1429338,23-06-2019,South Carolina,Abbeville,1108 Cambridge St
1428047,21-06-2019,California,Santa Barbara,519  West Taylor St
1426537,20-06-2019,Pennsylvania,Lehigh,343 Hamilton St
2493102,01-01-2023,Pennsylvania,Lehigh,1140 E Clair St
1418457,09-06-2019,Tennessee,Lauderdale,265 N Main St
1418180,08-06-2019,Washington,Yakima,5151 Medicine Valley Rd
1415399,05-06-2019,California,Sonoma,828 W 9th Street
2053500,05-07-2021,California,Sonoma,1500 block of Beachwood Dr
1411661,31-05-2019,California,Los Angeles,306 N Hollow Ave
1410329,30-05-2019,Illinois,Cook,14000 block of Grace Ave
1700234,07-06-2020,Illinois,Cook,13600 block of Central Park Ave
1408289,29-05-2019,Texas,San Jacinto,26311 TX-321
2584064,28-04-2023,Texas,San Jacinto,171 Walter Dr
1409255,29-05-2019,Louisiana,St. John the Baptist,300 block of Homewood Place
1405749,26-05-2019,Virginia,Mecklenburg,800 block of Alvis Road
1399017,18-05-2019,Mississippi,Tallahatchie,700 Leverette Ln
1398553,18-05-2019,Alabama,Escambia,100 Martin Luther King Avenue
1398584,18-05-2019,Iowa,Linn,70 Kirkwood Ct SW
2130763,01-10-2021,Iowa,Linn,525 33rd Ave SW
2274790,10-04-2022,Iowa,Linn,415 3rd St SE
1398538,18-05-2019,Indiana,Delaware,2410 W. Euclid Ave
1396491,15-05-2019,Louisiana,St. Charles,100 block of St. Rose Ave
1392923,11-05-2019,Pennsylvania,Monroe,Toll Rd and Bayberry Rd
1386962,05-05-2019,New Jersey,Hudson,2033 45th Street
1387170,05-05-2019,California,San Luis Obispo,1001 Cabrillo Hwy
1382711,28-04-2019,Ohio,Butler,4637 Wyndtree Dr
1381273,27-04-2019,California,San Diego,16934 Chabad Way
1370269,12-04-2019,Illinois,Jackson,119 N Washington St
2097481,22-08-2021,Illinois,Jackson,501 W Cherry St
1363737,04-04-2019,Florida,Bay,100 block of Allen Ave
1362715,04-04-2019,Georgia,Henry,300 block of Eagle Ct
1362364,02-04-2019,Mississippi,Claiborne,13195 MS 18
1362182,02-04-2019,Kentucky,Kenton,337 E 13th St
1909849,22-01-2021,Kentucky,Kenton,217 E Martin Luther King Jr Blvd
2270747,04-04-2022,Kentucky,Kenton,Russell St and W 16th St
1349256,17-03-2019,Georgia,Wilcox,Dennis St
1347894,14-03-2019,Montana,Missoula,5145 Airway Blvd
1332507,21-02-2019,Kentucky,Hardin,600 N Miles St
1329144,17-02-2019,Texas,Rusk,504 S Van Buren St
1328562,16-02-2019,Mississippi,Hinds,1214 Foxhill Dr
1324279,11-02-2019,Texas,Polk,3628 FM 3126
1896384,06-01-2021,Texas,Polk,201 Maple Ln
1320286,03-02-2019,California,Riverside,E Sunny Dunes Rd and El Placer Rd
1312284,26-01-2019,Louisiana,Ascension,42350 Church Point Rd
1310775,24-01-2019,Pennsylvania,Centre,1450 S Atherton St
1310397,24-01-2019,Georgia,Polk,319 Williamson St
2579441,21-04-2023,Georgia,Polk,Fairview Rd and Morgan St
1309114,23-01-2019,Florida,Highlands,1901 US 27 S
1305563,19-01-2019,Pennsylvania,Lebanon,1140 Church St
1305679,19-01-2019,South Carolina,Cherokee,1435 Wilcox Ave
1303486,17-01-2019,Kentucky,Daviess,940 Audubon Ave
1303303,16-01-2019,California,Los Angeles,Ranch Center Dr and 40th St W
1293054,04-01-2019,California,Los Angeles,22501 Hawthorne Blvd
1761557,11-08-2020,California,Los Angeles,22904 Lockness Ave
1292684,04-01-2019,Virginia,Pittsylvania,3197 Shula Dr
1890946,31-12-2020,Oregon,Clackamas,9200 block of SE Idleman Rd
1886721,25-12-2020,Arkansas,Pope,5180 Pine Ridge Rd
1876727,13-12-2020,West Virginia,Kanawha,1384 Cemetery Hill Dr
1876231,12-12-2020,New York,Suffolk,2336 Great Neck Rd
1876552,12-12-2020,Maryland,Prince George's,8600 block of Old Ardmore Rd
1877628,10-12-2020,Georgia,Tift,700 block of 17 1/2 St
1908063,08-12-2020,West Virginia,Greenbrier,611 Flynns Creek Rd
1870827,06-12-2020,Texas,Johnson,6100 N FM 157
1871627,05-12-2020,California,Alameda,25000 block of Eldridge Ave
1870840,05-12-2020,North Carolina,Sampson,10101 Gip Rd
1867006,01-12-2020,Pennsylvania,Bucks,1 Makefield Rd
1866100,30-11-2020,Alaska,Matanuska-Susitna,335 N Valley Way
1864683,29-11-2020,Mississippi,Grenada,Highway 8 East
1863726,28-11-2020,South Carolina,Aiken,1695 Richland Ave E
2124396,24-09-2021,South Carolina,Aiken,749 Silver Bluff Rd
1862603,26-11-2020,Nevada,Clark,870 E Lake Mead Pkwy
1842362,03-11-2020,Nevada,Clark,1445 Stonelake Cove Ave
2315361,29-05-2022,Nevada,Clark,I-11 and Horizon Dr
1858965,21-11-2020,Nebraska,Sarpy,1307 Cornhusker Rd
1857040,20-11-2020,Wisconsin,Milwaukee,2500 N Mayfair Rd
1856417,19-11-2020,Florida,Polk,422 N 15th St
1852853,14-11-2020,Missouri,Callaway,1915 N Bluff St
1846764,07-11-2020,Kansas,Riley,225 Riley Ave
1845690,07-11-2020,South Carolina,York,241 Albright Rd
1826613,17-10-2020,South Carolina,York,524 N Anderson Rd
1971410,07-04-2021,South Carolina,York,4456 Marshall Rd
1843360,04-11-2020,Missouri,Cole,1299 Lafayette St
1840534,01-11-2020,South Carolina,Charleston,7800 block of White Point Rd
1840310,01-11-2020,New Jersey,Atlantic,2721 Arctic Ave
2040991,20-06-2021,New Jersey,Atlantic,1700 block of Atlantic Ave
1839576,31-10-2020,Washington,Pierce,127th Ave E and Valley Ave E
1839462,31-10-2020,California,Orange,1210 S State College Blvd
1840041,31-10-2020,Maryland,Prince George's,7700 Baltimore Ave
1839112,30-10-2020,Maryland,Charles,2177 Crain Hwy
1838368,29-10-2020,Florida,Orange,Center St and 11th St
1832977,22-10-2020,Louisiana,Acadia,I-10
1830822,21-10-2020,Mississippi,Madison,1427 W Peace St
1826680,17-10-2020,New York,Niagara,43 S Niagara St
1823101,10-10-2020,South Carolina,Williamsburg,55 Williamsburg County Hwy
1819955,10-10-2020,Missouri,St. Louis,8800 block of Shannon Fox Cir
2400998,29-08-2022,Missouri,St. Louis,8800 block of Cozens Ave
1809484,29-09-2020,Ohio,Lake,100 block of Morse Ave
1806002,26-09-2020,Iowa,Black Hawk,501 W 4th St
1804511,23-09-2020,Georgia,Henry,1577 Glynn Ct
1800886,21-09-2020,Ohio,Mahoning,111 Perry St
1795391,14-09-2020,Louisiana,East Baton Rouge,Burgess Dr
1794138,13-09-2020,Tennessee,Coffee,I-24 and Beech Grove Rd
1793521,13-09-2020,New Jersey,Middlesex,32 Delafield St
1792624,11-09-2020,Louisiana,Ascension,St Elizabeth St and Front St
1788352,07-09-2020,California,Riverside,45125 Highway 371
1786829,06-09-2020,Colorado,Adams,6700 block of Birch St
1746417,26-07-2020,Colorado,Adams,6300 block of Ivanhoe St
1786855,06-09-2020,Georgia,Hancock,Faye St and Lee St
1785713,05-09-2020,Florida,Levy,Co Rd 318 and US-27 Alt
1805455,03-09-2020,South Carolina,Anderson,R St and Chase Ave
1780199,30-08-2020,Illinois,Lake,2300 block of Joppa Ave
2474143,04-12-2022,Illinois,Lake,1800 block of Horeb Ave
1780091,30-08-2020,Kentucky,Hopkins,400 block of Elm St
1778571,29-08-2020,Illinois,Rock Island,1800 2nd Ave
1686615,23-05-2020,Illinois,Rock Island,800 14 1/2 St
1776905,26-08-2020,South Carolina,Beaufort,Muddy Creek Rd and Spanish Wells Rd
1772934,23-08-2020,Colorado,Pueblo,2000 block of Longhorn Point
2564105,03-04-2023,Colorado,Pueblo,1000 block of E 11th St
1772680,23-08-2020,Tennessee,Fayette,1100 block of Brewer Rd
1772174,22-08-2020,Alabama,Jefferson,Allison Bonnet Memorial Dr and Rutledge Dr
1767402,17-08-2020,Texas,Liberty,County Rd 4901
1765336,15-08-2020,Michigan,Wayne,24914 Martinsville Rd
1759425,08-08-2020,Kentucky,McCracken,900 block of Boyd St
2584772,30-04-2023,Kentucky,McCracken,505 S 8th St
1759237,08-08-2020,Alabama,Jefferson,426 18th St
1754613,04-08-2020,California,Los Angeles,13200 Mulholland Dr
2513044,28-01-2023,California,Los Angeles,2799 Ellison Dr
1753235,01-08-2020,Texas,San Jacinto,4411 Counts Rd
1749873,29-07-2020,Ohio,Lorain,537 Willow Park Rd
1748134,27-07-2020,Washington,King,2410 S 312th St
1746658,26-07-2020,Texas,Rusk,1039 FM 1798
1748023,26-07-2020,Arkansas,Columbia,1000 block of W Monroe St
2025254,02-06-2021,Arkansas,Columbia,Calhoun Rd
1745737,25-07-2020,California,San Joaquin,4447 Woodward Ave
1743168,23-07-2020,Virginia,Rockbridge,3700 block of Meadowbridge Rd
1739413,17-07-2020,Florida,Madison,SW Louisiana Terrace
1735573,14-07-2020,Missouri,Buchanan,S 18th St and Charles St
2434151,08-10-2022,Missouri,Buchanan,302 Illinois Ave
1734058,13-07-2020,Washington,King,23201 Pacific Hwy South
1725108,05-07-2020,South Carolina,Greenville,1701 White Horse Rd
2066249,16-07-2021,South Carolina,Greenville,840 Mauldin Rd
1726770,05-07-2020,Arkansas,Phillips,1317 Perry St
1725327,05-07-2020,Maryland,Dorchester,700 block of Weaver Ave
2170438,18-11-2021,Maryland,Dorchester,700 block of Greenwood Ave
1725635,05-07-2020,Pennsylvania,Lancaster,6 Blackberry Ln
1726034,05-07-2020,Illinois,Stephenson,900 block of S Carroll Ave
1727515,05-07-2020,Mississippi,Washington,Union St
1725025,04-07-2020,Maryland,Prince George's,4600 Dallas Pl
2236857,18-02-2022,Maryland,Prince George's,4200 block of 28th Ave
1725735,04-07-2020,South Carolina,Barnwell,
1723897,03-07-2020,Alabama,Jefferson,2000 Riverchase Galleria
1723184,02-07-2020,California,Kern,2100 block of Oleander St
1611563,31-01-2020,California,Kern,Hiett Ave and County Line Rd
2434847,10-10-2022,California,Kern,County Line Road and Road 136
1723352,02-07-2020,Massachusetts,Middlesex,5 River Rd
1722317,30-06-2020,Arkansas,Faulkner,123 Laramie Rd
1720834,29-06-2020,California,Los Angeles,Osborne St and Foothill Blvd
1720655,29-06-2020,South Dakota,Minnehaha,902 N Prairie Ave
1719668,28-06-2020,Alabama,Hale,Co Rd 21
1718847,27-06-2020,California,Tehama,10815 State Hwy 99W
1715231,23-06-2020,Florida,Palm Beach,Lantana Rd and Edgecliff Ave
1710849,20-06-2020,Wisconsin,Rock,6530 S US-51
1710920,20-06-2020,North Carolina,Edgecombe,715 E Lashley St
1706994,16-06-2020,Iowa,Webster,900 block of 10th Ave SW
1705355,13-06-2020,Arkansas,Cleveland,Carver St and Center St
1705440,13-06-2020,California,San Bernardino,8100 block of Julie Ct
1701714,10-06-2020,California,San Luis Obispo,900 Park St
1700864,09-06-2020,North Carolina,Halifax,E 13th St and Greenwood St
1699577,07-06-2020,Arkansas,Hempstead,1400 block of East Hickory St
1699211,07-06-2020,Missouri,Scott,915 Plantation Blvd
1700812,06-06-2020,Mississippi,Sunflower,Wilson Ave
1698276,06-06-2020,Ohio,Lawrence,1305 S 3rd St
1697453,04-06-2020,Alabama,Morgan,522 Talucah Rd
1695586,02-06-2020,Wisconsin,Racine,Kewaunee St and Michigan Blvd
2144160,17-10-2021,Wisconsin,Racine,Yout St and Carter St
2232854,13-02-2022,Wisconsin,Racine,7th St and Park Ave
1693340,31-05-2020,Mississippi,Harrison,S Carolina Ave and Polk St
2201716,31-12-2021,Mississippi,Harrison,1200 block of Lewis Ave
1693246,30-05-2020,Florida,Calhoun,21281 Apachee Rd
1688753,26-05-2020,South Carolina,Orangeburg,Dibble St and Rail St
1687414,24-05-2020,Alabama,Morgan,68 Flint Creek Pvt Dr
1687027,23-05-2020,South Carolina,Union,100 block of Dover Rd
1682233,17-05-2020,South Carolina,Calhoun,100 block of Bugleflower Ln
1681588,16-05-2020,Louisiana,Washington,Martin Luther King Dr and E 4th St
2244673,26-02-2022,Louisiana,Washington,E 4th St and Martin Luther King Jr Dr
1678589,13-05-2020,Kentucky,Lewis,6151 Kinney Rd
1661537,18-04-2020,Maryland,Prince George's,7500 block of Courtney Pl
1656265,10-04-2020,Michigan,Muskegon,800 block of Oak St
2025891,04-06-2021,Michigan,Muskegon,1675 E. Sherman Blvd
1652601,04-04-2020,Texas,Orange,100 block of Hebert St
1652328,04-04-2020,Florida,Miami-Dade,W 69th St and 24th Ave
2019622,30-05-2021,Florida,Miami-Dade,7630 NW 186th St
2543201,10-03-2023,Florida,Miami-Dade,14811 NW 87th Ct
1643775,22-03-2020,South Carolina,Berkeley,Edinburgh Drive
1640295,15-03-2020,North Carolina,Chatham,842 Moncure Flatwood Rd
1636471,08-03-2020,Illinois,Cook,I-94 and E 162nd St
1635796,08-03-2020,Maryland,Baltimore,6247 Kenwood Ave
1634128,04-03-2020,California,Tulare,111 W Tulare Ave
2454565,06-11-2022,California,Tulare,Rd 84 and Ave 208
1631831,29-02-2020,Colorado,Adams,Starr Ln and County Rd 2
1627335,23-02-2020,North Carolina,Bladen,71 Tina Ln
1625553,20-02-2020,Idaho,Canyon,4321 S 10th Ave
1623696,17-02-2020,Mississippi,Claiborne,8027 Hwy 61
1619064,10-02-2020,Delaware,Kent,200 block of W Reed St
2137555,10-10-2021,Delaware,Kent,1500 block of Nathaniel Mitchell Rd
2050167,30-06-2021,Delaware,Kent,100 block of S New St
1940791,28-02-2021,Delaware,Kent,21 S Little Creek Rd
1613020,03-02-2020,Maine,Washington,323 Kennebec Rd
1612716,03-02-2020,California,Kern,8968 Grapevine Rd
1612597,01-02-2020,Mississippi,Neshoba,257 W Beacon St
2463882,19-11-2022,Mississippi,Neshoba,560 Line St
1610240,30-01-2020,California,Merced,100 block of W 18th St
2315333,28-05-2022,California,Merced,2600 block of Cowden Ave
1605948,26-01-2020,Missouri,Cape Girardeau,631 S Sprigg St
2539531,04-03-2023,Missouri,Cape Girardeau,15 N Main St
1605752,26-01-2020,South Carolina,Darlington,115 W Camden Ave
1606476,24-01-2020,North Carolina,Craven,107 Kinshaw Ct
1600350,18-01-2020,Texas,Harris,700 block of Virginia St
1599331,17-01-2020,Utah,Tooele,93 Eastmoor Dr
1592655,08-01-2020,Mississippi,Hancock,10 Bay Park Way
2584748,30-04-2023,Mississippi,Hancock,1000 block of Old Blue Meadow Rd
1585394,01-01-2020,West Virginia,Cabell,1113 4th Ave
2101774,27-08-2021,West Virginia,Cabell,300 block of Oney Ave
2201052,30-12-2021,Missouri,Adair,700 block of E Dodson St
2197178,26-12-2021,Virginia,Frederick,I-81 S and Visitor Center Loop
2197421,26-12-2021,Mississippi,Jefferson,225 Community Dr
2187939,12-12-2021,Mississippi,Hinds,6171 W. Northside Dr
2187990,12-12-2021,Texas,Chambers,1403 N Market Loop
2431069,05-10-2022,Texas,Chambers,2000 block of Tri City Beach Rd
2188066,12-12-2021,Virginia,Prince William,13989 Jefferson Davis Hwy
2439423,17-10-2022,Virginia,Prince William,5297 Mansfield Ct
2187027,11-12-2021,Illinois,Cook,3111 River Rd
1962686,27-03-2021,Illinois,Cook,Belmont Ave
2186246,09-12-2021,Wisconsin,Rock,1900 block of Porter Ave
2178487,30-11-2021,Michigan,Oakland,745 N Oxford Rd
2179099,30-11-2021,Georgia,Clayton,3600 block of Jervis Court
2177416,28-11-2021,California,Los Angeles,3500 block of Garnet Lane
2439294,16-10-2022,California,Los Angeles,44236 20th St E
2175615,25-11-2021,South Carolina,Horry,Long Branch Swamp Rd
2173531,23-11-2021,Florida,Lee,Cervantes St
2174033,23-11-2021,Texas,Harrison,700 block of Cross St
2160608,06-11-2021,Texas,Harrison,510 S Alamo Blvd
2174685,22-11-2021,North Carolina,Duplin,101 Matthews St
2172178,21-11-2021,New Jersey,Passaic,Howe Ave and Lafayette Ave
2172018,20-11-2021,Illinois,Cook,6802 W 26th St
2166953,14-11-2021,Oregon,Klamath,990 Bronco Lane
2163772,09-11-2021,Louisiana,St. Charles,160 Killona Dr
2163617,09-11-2021,South Dakota,Bon Homme,710 2nd St
2162196,08-11-2021,Texas,Victoria,10700 FM 236
2161323,07-11-2021,Wisconsin,Kenosha,625 57th St
2145931,19-10-2021,Wisconsin,Kenosha,610 40th Pl
1980689,18-04-2021,Wisconsin,Kenosha,1548 Sheridan Rd
2417641,18-09-2022,Wisconsin,Kenosha,2232 Roosevelt Rd
2349746,04-07-2022,Wisconsin,Kenosha,6321 25th Ave
2201641,01-01-2022,Wisconsin,Kenosha,1708 52nd St
2161116,06-11-2021,California,Contra Costa,33 Malicoat Ave
2155517,31-10-2021,Colorado,Douglas,6200 block of Alameda Ave
2155428,31-10-2021,Illinois,Cook,3800 block of Ballantrae Way
2155001,30-10-2021,Texas,Bowie,2315 Texas Blvd
2154283,29-10-2021,New York,Dutchess,32 Cannon St
2150274,25-10-2021,Idaho,Ada,350 N Milwaukee St
2154085,24-10-2021,California,Monterey,Foletta Rd
2150037,24-10-2021,Mississippi,Panola,413 Jones St
2148891,23-10-2021,California,San Bernardino,700 block of E Bonnie Brae Ct
2148633,23-10-2021,Georgia,Peach,603 Carver Dr
2148946,22-10-2021,Washington,King,16420 SE 128th St
2386151,13-08-2022,Washington,King,1501 Orcas Ave
2367193,23-07-2022,Washington,King,100 block of Logan Ave S
2147042,20-10-2021,Michigan,Clare,9539 S Harrison Ave
2143277,17-10-2021,Louisiana,Lincoln,403 Main St
2155043,14-10-2021,Mississippi,Pike,1300 14th St
2238312,20-02-2022,Mississippi,Pike,Minnesota Ave and 6th St
2139048,12-10-2021,Florida,Collier,700 block of 99th Ave
2137321,10-10-2021,South Carolina,Marlboro,4181 Hwy 15-401
2137561,10-10-2021,Iowa,Woodbury,427 Pierce St
1892114,01-01-2021,Iowa,Woodbury,2637 S Walker St
2136907,09-10-2021,Louisiana,Livingston,17000 block of LA-444
2131471,03-10-2021,South Carolina,Lee,1113 Sumter Hwy
2126261,26-09-2021,Washington,King,22855 Pacific Hwy S
2125444,25-09-2021,Tennessee,McMinn,Co Rd 60
2123395,23-09-2021,Tennessee,Shelby,240 New Byhalia Rd
2119950,19-09-2021,South Carolina,Hampton,145 Yemassee Hwy
2119478,18-09-2021,Louisiana,St. Landry,500 block of Sapphire St
2289308,27-04-2022,Louisiana,St. Landry,700 block of Mia St
2114626,12-09-2021,Texas,Bell,900 block of S 24th St
2122103,12-09-2021,Illinois,Cook,12200 block of S Irving Ave
2114510,11-09-2021,Alabama,Houston,2000 Reeves St
2108892,05-09-2021,Missouri,Jackson,116 W Lexington Ave
2115336,05-09-2021,Missouri,Mississippi,
2107198,02-09-2021,New York,Niagara,336 19th St
2104725,31-08-2021,North Carolina,Wilson,3500 block of London Church Rd
2104181,30-08-2021,Illinois,McLean,2000 block of Lambert Dr
2102082,27-08-2021,Pennsylvania,Delaware,300 Calcon Hook Rd
2092110,14-08-2021,Texas,Wichita,2406 Sheppard Access Rd
2089557,10-08-2021,Mississippi,Coahoma,
2081884,03-08-2021,Illinois,Champaign,1204 W Church St
2074406,25-07-2021,California,Kern,1718 1st St
2071982,23-07-2021,South Carolina,Darlington,505 Oleander Dr
2072896,23-07-2021,California,Marin,842 4th St
2069490,21-07-2021,Maryland,Prince George's,1836 Metzerott Rd
2068568,20-07-2021,Texas,Cherokee,16241 TX-110
2067728,19-07-2021,New Jersey,Middlesex,417 Fayette St
2066680,18-07-2021,North Carolina,Alamance,421 N Church St
2066812,18-07-2021,California,Contra Costa,SOS Dr and San Luis Rd
2064260,16-07-2021,New Hampshire,Hillsborough,I-293
2063495,15-07-2021,Texas,Hockley,1105 10th St
2063897,15-07-2021,Missouri,Camden,1312 Bagnell Dam Blvd
