Incident ID,Incident Date,City,City Or County
1806002,26-09-2020,Waterloo,Waterloo
1804511,23-09-2020,Hampton,Hampton
1800886,21-09-2020,Struthers,Struthers
1795391,14-09-2020,Baker,Baker
1794138,13-09-2020,Beechgrove,Beechgrove
1793521,13-09-2020,New Brunswick,New Brunswick
1792624,11-09-2020,Donaldsonville,Donaldsonville
1788352,07-09-2020,Aguanga,Aguanga
1786829,06-09-2020,Commerce City,Commerce City
1746417,26-07-2020,Commerce City,Commerce City
1786855,06-09-2020,Sparta,Sparta
1785713,05-09-2020,Williston,Williston
1805455,03-09-2020,Anderson,Anderson
1780199,30-08-2020,Zion,Zion
2474143,04-12-2022,Zion,Zion
1780091,30-08-2020,Madisonville,Madisonville
1778571,29-08-2020,Rock Island,Rock Island
1686615,23-05-2020,Rock Island,Rock Island
1776905,26-08-2020,Hilton Head Island,Hilton Head Island
1772934,23-08-2020,Pueblo,Pueblo
2564105,03-04-2023,Pueblo,Pueblo
1772680,23-08-2020,Somerville,Somerville
1772174,22-08-2020,Bessemer,Bessemer (Hueytown)
1767402,17-08-2020,Dayton,Dayton
1765336,15-08-2020,Belleville,Belleville
1759425,08-08-2020,Paducah,Paducah
2584772,30-04-2023,Paducah,Paducah
1759237,08-08-2020,Birmingham,Birmingham (Ensley)
1754613,04-08-2020,Beverly Hills,Beverly Hills
2513044,28-01-2023,Beverly Hills,Beverly Hills
1753235,01-08-2020,Pointblank,Pointblank
1749873,29-07-2020,Elyria,Elyria
1748134,27-07-2020,Federal Way,Federal Way
1746658,26-07-2020,Mount Enterprise,Mount Enterprise
1748023,26-07-2020,Magnolia,Magnolia
2025254,02-06-2021,Magnolia,Magnolia
1745737,25-07-2020,Manteca,Manteca
1743168,23-07-2020,Fairfield,Fairfield
1739413,17-07-2020,Madison,Madison
1735573,14-07-2020,Saint Joseph,Saint Joseph
2434151,08-10-2022,Saint Joseph,Saint Joseph
1734058,13-07-2020,Kent,Kent
1725108,05-07-2020,Greenville,Greenville
2066249,16-07-2021,Greenville,Greenville
1726770,05-07-2020,Helena,Helena
1725327,05-07-2020,Cambridge,Cambridge
2170438,18-11-2021,Cambridge,Cambridge
1725635,05-07-2020,Ephrata,Ephrata
1726034,05-07-2020,Freeport,Freeport
1727515,05-07-2020,Greenville,Greenville
1725025,04-07-2020,Temple Hills,Temple Hills (Marlow Heights)
2236857,18-02-2022,Temple Hills,Temple Hills (Marlow Heights)
1725735,04-07-2020,Barnwell,Barnwell
1723897,03-07-2020,Birmingham,Birmingham (Hoover)
1723184,02-07-2020,Delano,Delano
1611563,31-01-2020,Delano,Delano
2434847,10-10-2022,Delano,Delano
1723352,02-07-2020,Somerville,Somerville
1722317,30-06-2020,Greenbrier,Greenbrier
1720834,29-06-2020,Sylmar,Sylmar
1720655,29-06-2020,Sioux Falls,Sioux Falls
1719668,28-06-2020,Akron,Akron
1718847,27-06-2020,Red Bluff,Red Bluff
1715231,23-06-2020,Lake Worth,Lake Worth
1710849,20-06-2020,Janesville,Janesville
1710920,20-06-2020,Pinetops,Pinetops
1706994,16-06-2020,Fort Dodge,Fort Dodge
1705355,13-06-2020,Rison,Rison
1705440,13-06-2020,Hesperia,Hesperia
1701714,10-06-2020,Paso Robles,Paso Robles
1700864,09-06-2020,Scotland Neck,Scotland Neck
1699577,07-06-2020,Hope,Hope
1699211,07-06-2020,Sikeston,Sikeston
1700812,06-06-2020,Drew,Drew
1698276,06-06-2020,Ironton,Ironton
1697453,04-06-2020,Valhermoso Springs,Valhermoso Springs
1695586,02-06-2020,Racine,Racine
2144160,17-10-2021,Racine,Racine
2232854,13-02-2022,Racine,Racine
1693340,31-05-2020,Gulfport,Gulfport
2201716,31-12-2021,Gulfport,Gulfport
1693246,30-05-2020,Altha,Altha
1688753,26-05-2020,Bowman,Bowman
1687414,24-05-2020,Danville,Danville
1687027,23-05-2020,Jonesville,Jonesville
1682233,17-05-2020,Saint Matthews,Saint Matthews
1681588,16-05-2020,Bogalusa,Bogalusa
2244673,26-02-2022,Bogalusa,Bogalusa
1678589,13-05-2020,Garrison,Garrison
1661537,18-04-2020,Hyattsville,Hyattsville
1656265,10-04-2020,Muskegon,Muskegon
2025891,04-06-2021,Muskegon,Muskegon
1652601,04-04-2020,Vidor,Vidor
1652328,04-04-2020,Hialeah,Hialeah
2019622,30-05-2021,Hialeah,Hialeah
2543201,10-03-2023,Hialeah,Hialeah
1643775,22-03-2020,Hanahan,Hanahan
1640295,15-03-2020,Moncure,Moncure
1636471,08-03-2020,South Holland,South Holland
1635796,08-03-2020,Rosedale,Rosedale
1634128,04-03-2020,Tulare,Tulare
2454565,06-11-2022,Tulare,Tulare
1631831,29-02-2020,Brighton,Brighton
1627335,23-02-2020,Clarkton,Clarkton
1625553,20-02-2020,Caldwell,Caldwell
1623696,17-02-2020,Port Gibson,Port Gibson
1619064,10-02-2020,Dover,Dover
2137555,10-10-2021,Dover,Dover
2050167,30-06-2021,Dover,Dover
1940791,28-02-2021,Dover,Dover
1613020,03-02-2020,Machias,Machias
1612716,03-02-2020,Lebec,Lebec
1612597,01-02-2020,Philadelphia,Philadelphia
2463882,19-11-2022,Philadelphia,Philadelphia
1610240,30-01-2020,Merced,Merced
2315333,28-05-2022,Merced,Merced
1605948,26-01-2020,Cape Girardeau,Cape Girardeau
2539531,04-03-2023,Cape Girardeau,Cape Girardeau
1605752,26-01-2020,Hartsville,Hartsville
1606476,24-01-2020,Vanceboro,Vanceboro
1600350,18-01-2020,South Houston,South Houston
1599331,17-01-2020,Grantsville,Grantsville
1592655,08-01-2020,Bay Saint Louis,Bay Saint Louis
2584748,30-04-2023,Bay Saint Louis,Bay Saint Louis
1585394,01-01-2020,Huntington,Huntington
2101774,27-08-2021,Huntington,Huntington
2201052,30-12-2021,Kirksville,Kirksville
2197178,26-12-2021,Clear Brook,Clear Brook
2197421,26-12-2021,Fayette,Fayette
2187939,12-12-2021,Bolton,Bolton
2187990,12-12-2021,Baytown,Baytown
2431069,05-10-2022,Baytown,Baytown
2188066,12-12-2021,Woodbridge,Woodbridge
2439423,17-10-2022,Woodbridge,Woodbridge
2187027,11-12-2021,River Grove,River Grove
1962686,27-03-2021,River Grove,River Grove
2186246,09-12-2021,Beloit,Beloit
2178487,30-11-2021,Oxford,Oxford
2179099,30-11-2021,Rex,Rex
2177416,28-11-2021,Lancaster,Lancaster
2439294,16-10-2022,Lancaster,Lancaster
2175615,25-11-2021,Green Sea,Green Sea
2173531,23-11-2021,Lehigh Acres,Lehigh Acres
2174033,23-11-2021,Marshall,Marshall
2160608,06-11-2021,Marshall,Marshall
2174685,22-11-2021,Warsaw,Warsaw
2172178,21-11-2021,Passaic,Passaic
2172018,20-11-2021,Berwyn,Berwyn
2166953,14-11-2021,Chiloquin,Chiloquin
2163772,09-11-2021,Hahnville,Hahnville (Killona)
2163617,09-11-2021,Scotland,Scotland
2162196,08-11-2021,Victoria,Victoria
2161323,07-11-2021,Kenosha,Kenosha
2145931,19-10-2021,Kenosha,Kenosha
1980689,18-04-2021,Kenosha,Kenosha
2417641,18-09-2022,Kenosha,Kenosha
2349746,04-07-2022,Kenosha,Kenosha
2201641,01-01-2022,Kenosha,Kenosha
2161116,06-11-2021,Oakley,Oakley
2155517,31-10-2021,Littleton,Littleton (Lakewood)
2155428,31-10-2021,Flossmoor,Flossmoor
2155001,30-10-2021,Texarkana,Texarkana
2154283,29-10-2021,Poughkeepsie,Poughkeepsie
2150274,25-10-2021,Boise,Boise
2154085,24-10-2021,Gonzales,Gonzales
2150037,24-10-2021,Crenshaw,Crenshaw
2148891,23-10-2021,Ontario,Ontario
2148633,23-10-2021,Fort Valley,Fort Valley
2148946,22-10-2021,Renton,Renton
2386151,13-08-2022,Renton,Renton
2367193,23-07-2022,Renton,Renton
2147042,20-10-2021,Farwell,Farwell
2143277,17-10-2021,Grambling,Grambling
2155043,14-10-2021,Mccomb,Mccomb
2238312,20-02-2022,Mccomb,Mccomb
2139048,12-10-2021,Naples,Naples
2137321,10-10-2021,McColl,Mc Coll (Mccoll)
2137561,10-10-2021,Sioux City,Sioux City
1892114,01-01-2021,Sioux City,Sioux City
2136907,09-10-2021,Livingston,Livingston
2131471,03-10-2021,Bishopville,Bishopville
2126261,26-09-2021,Seattle,Seattle (Des Moines)
2125444,25-09-2021,Athens,Athens
2123395,23-09-2021,Collierville,Collierville
2119950,19-09-2021,Yemassee,Yemassee
2119478,18-09-2021,Opelousas,Opelousas
2289308,27-04-2022,Opelousas,Opelousas
2114626,12-09-2021,Temple,Temple
2122103,12-09-2021,Blue Island,Blue Island
2114510,11-09-2021,Dothan,Dothan
2108892,05-09-2021,Independence,Independence
2115336,05-09-2021,Wyatt,Wyatt
2107198,02-09-2021,Niagara Falls,Niagara Falls
2104725,31-08-2021,Elm City,Elm City
2104181,30-08-2021,Normal,Normal
2102082,27-08-2021,Sharon Hill,Sharon Hill
2092110,14-08-2021,Wichita Falls,Wichita Falls
2089557,10-08-2021,Clarksdale,Clarksdale
2081884,03-08-2021,Urbana,Urbana
2074406,25-07-2021,Wasco,Wasco
2071982,23-07-2021,Darlington,Darlington
2072896,23-07-2021,San Rafael,San Rafael
2069490,21-07-2021,Hyattsville,Hyattsville (Adelphi)
2068568,20-07-2021,Jacksonville,Jacksonville
2067728,19-07-2021,Perth Amboy,Perth Amboy
2066680,18-07-2021,Burlington,Burlington
2066812,18-07-2021,Walnut Creek,Walnut Creek
2064260,16-07-2021,Manchester,Manchester
2063495,15-07-2021,Levelland,Levelland
2063897,15-07-2021,Lake Ozark,Lake Ozark
2063394,14-07-2021,Claymont,Claymont
2060706,12-07-2021,Beaver Falls,Beaver Falls
2060293,12-07-2021,Iselin,Iselin
2059440,11-07-2021,El Paso,El Paso (Socorro)
2320673,04-06-2022,El Paso,El Paso (Socorro)
2052524,04-07-2021,Thermal,Thermal
2053563,04-07-2021,Rantoul,Rantoul
2052058,03-07-2021,Chadbourn,Chadbourn
2051763,03-07-2021,Lancaster,Lancaster
2512617,26-01-2023,Lancaster,Lancaster
2046574,27-06-2021,Saint Charles,Saint Charles
2047787,26-06-2021,Fort Deposit,Fort Deposit
2041363,20-06-2021,Wildwood,Wildwood
2040243,20-06-2021,Granger,Granger
2035313,15-06-2021,Albertville,Albertville
2033905,13-06-2021,West Salem,West Salem
2031801,11-06-2021,Seattle,Seattle (White Center)
2030639,10-06-2021,Yonkers,Yonkers
2027046,07-06-2021,Homestead,Homestead
2503178,15-01-2023,Homestead,Homestead
2026651,06-06-2021,Snow Hill,Snow Hill
2026123,06-06-2021,Miami,Miami (Kendall)
2019751,30-05-2021,Aliceville,Aliceville
1960283,23-03-2021,Aliceville,Aliceville
2014343,24-05-2021,Inkster,Inkster
2014381,24-05-2021,West Jefferson,West Jefferson
2008415,18-05-2021,Hemet,Hemet
2005671,16-05-2021,East Lansing,East Lansing
2524577,13-02-2023,East Lansing,East Lansing
2002286,12-05-2021,Buford,Buford
1998865,08-05-2021,Citrus Heights,Citrus Heights
1998476,08-05-2021,Gwynn Oak,Gwynn Oak (Woodlawn)
1998067,07-05-2021,Saint Louis,Saint Louis (Kinloch)
1992410,01-05-2021,New Rochelle,New Rochelle
1992490,01-05-2021,Holyoke,Holyoke
1989840,28-04-2021,Boone,Boone
1989023,27-04-2021,Fairfield,Fairfield
1988326,26-04-2021,Gresham,Gresham
1956081,18-03-2021,Gresham,Gresham
1893953,03-01-2021,Gresham,Gresham
1991347,25-04-2021,Palestine,Palestine
1980971,17-04-2021,La Place,La Place (Laplace)
1973809,10-04-2021,Allendale,Allendale
2417696,18-09-2022,Allendale,Allendale
1973692,10-04-2021,Koshkonong,Koshkonong
1972187,08-04-2021,Bryan,Bryan
2584763,30-04-2023,Bryan,Bryan
1967893,03-04-2021,Tuscaloosa,Tuscaloosa
2298092,09-05-2022,Tuscaloosa,Tuscaloosa
1968553,03-04-2021,Quincy,Quincy
1966181,31-03-2021,Orange,Orange
1963598,28-03-2021,Essex,Essex
1958652,22-03-2021,Boulder,Boulder
1954379,16-03-2021,Acworth,Acworth
1950346,11-03-2021,Ohkay Owingeh,Ohkay Owingeh
1948233,08-03-2021,Clearwater,Clearwater
1948470,07-03-2021,Edwards,Edwards
1947241,06-03-2021,Yuba City,Yuba City
1941669,28-02-2021,East Chicago,East Chicago
1941647,28-02-2021,McCormick,Mccormick
1943271,27-02-2021,Columbus,Columbus
2487989,24-12-2022,Columbus,Columbus
1940190,27-02-2021,Pattison,Pattison
1934704,21-02-2021,Kennett,Kennett
1935235,21-02-2021,Teachey,Teachey
1934225,20-02-2021,Norristown,Norristown (East Norriton)
1933975,20-02-2021,Grand Junction,Grand Junction
1934181,20-02-2021,Springfield,Springfield
1928205,13-02-2021,Cary,Cary
1924338,09-02-2021,Buffalo,Buffalo
1923786,06-02-2021,Thibodaux,Thibodaux
1921768,06-02-2021,Bloomingdale,Bloomingdale
1921641,05-02-2021,Mohnton,Mohnton
1924951,05-02-2021,Benoit,Benoit
1919696,03-02-2021,Oak Creek,Oak Creek
1917918,02-02-2021,Fort Lauderdale,Fort Lauderdale (Sunrise)
1917909,02-02-2021,Muskogee,Muskogee
1914798,29-01-2021,McKees Rocks,Mc Kees Rocks (Mckees Rocks)
1913708,27-01-2021,Santa Ana,Santa Ana
2484083,18-12-2022,Santa Ana,Santa Ana
1905423,18-01-2021,Tobyhanna,Tobyhanna
1893877,03-01-2021,Santa Barbara,Santa Barbara
1891720,01-01-2021,Galesburg,Galesburg
2489124,27-12-2022,Eureka,Eureka
2485011,19-12-2022,Lake City,Lake City
2539515,05-03-2023,Lake City,Lake City
2483188,16-12-2022,Valdosta,Valdosta
2467743,24-11-2022,Costa Mesa,Costa Mesa
2466835,23-11-2022,Temple Hills,Temple Hills
2464943,20-11-2022,Hennessey,Hennessey
2464352,19-11-2022,Washington Park,Washington Park
2458676,13-11-2022,Enfield,Enfield
2459150,13-11-2022,Charlottesville,Charlottesville
2459259,12-11-2022,Indio,Indio
2455710,07-11-2022,Mcallen,Mcallen (McAllen)
2452798,04-11-2022,La Plata,La Plata
2448361,30-10-2022,Covina,Covina
2447217,27-10-2022,Broken Arrow,Broken Arrow
2443257,22-10-2022,Oxford,Oxford
2443287,22-10-2022,Cordele,Cordele
2450590,21-10-2022,Cleveland,Cleveland
2444683,21-10-2022,Hartland,Hartland
2438461,16-10-2022,Harrisonburg,Harrisonburg
2438154,15-10-2022,Worcester,Worcester
2438494,15-10-2022,Freeport,Freeport
2438723,15-10-2022,Itta Bena,Itta Bena
2434247,09-10-2022,Inman,Inman
2439284,09-10-2022,Henryetta,Henryetta
2434326,09-10-2022,Jacksonville,Jacksonville
2433352,08-10-2022,Berkeley,Berkeley
2428456,30-09-2022,Marks,Marks
2426627,29-09-2022,McGregor,Mc Gregor
2426382,28-09-2022,Uniontown,Uniontown
2426061,27-09-2022,Goldsboro,Goldsboro
2570789,12-04-2023,Goldsboro,Goldsboro
2423747,25-09-2022,Harrisburg,Harrisburg
2423338,25-09-2022,Hammond,Hammond
2423331,24-09-2022,Louisville,Louisville
2424602,23-09-2022,Castroville,Castroville
2420637,20-09-2022,Niles,Niles
2417293,17-09-2022,Blue Springs,Blue Springs
2415614,14-09-2022,Miami,Miami (North Miami)
2412164,11-09-2022,Santa Fe,Santa Fe
2411801,10-09-2022,Plainfield,Plainfield
2410446,09-09-2022,Elk Mills,Elk Mills
2406998,05-09-2022,Hartwell,Hartwell
2406656,04-09-2022,Fort Lauderdale,Fort Lauderdale (Lauderdale Lakes)
2405689,03-09-2022,Chico,Chico
2405866,03-09-2022,Yorkville,Yorkville
2399774,28-08-2022,Clinton,Clinton
2400434,28-08-2022,Bend,Bend
2399000,27-08-2022,Spokane,Spokane
2397504,25-08-2022,Spokane,Spokane
2398004,25-08-2022,Henderson,Henderson
2398608,16-08-2022,Paw Paw,Paw Paw
2387010,13-08-2022,Atlanta,Atlanta (College Park)
2328482,11-06-2022,Atlanta,Atlanta (College Park)
2383958,10-08-2022,Winona,Winona
2379020,04-08-2022,Laurel,Laurel
2375725,01-08-2022,Paramount,Paramount
2373692,30-07-2022,Wheeling,Wheeling
2373859,30-07-2022,Girard,Girard
2371416,27-07-2022,Hahnville,Hahnville
2367289,23-07-2022,Pinebluff,Pinebluff
2363589,19-07-2022,Lincoln,Lincoln
2362595,17-07-2022,Mount Vernon,Mount Vernon
2362011,17-07-2022,Greenwood,Greenwood
2362215,17-07-2022,Beech Grove,Beech Grove
2362562,17-07-2022,Vancouver,Vancouver
2544920,11-03-2023,Vancouver,Vancouver
2356705,10-07-2022,Crest Hill,Crest Hill
2355580,10-07-2022,Downey,Downey
2356813,10-07-2022,Alvin,Alvin
2355962,09-07-2022,Jacksons Gap,Jacksons Gap
2352349,06-07-2022,Saint Cloud,Saint Cloud
2352342,05-07-2022,Steubenville,Steubenville
2348384,04-07-2022,Highland Park,Highland Park
2347373,03-07-2022,Mullins,Mullins
2348303,03-07-2022,Surprise,Surprise
2347060,02-07-2022,Haltom City,Haltom City
2347297,02-07-2022,Clinton,Clinton
2345144,30-06-2022,Allen,Allen
2340458,26-06-2022,Blakely,Blakely
2340720,26-06-2022,Sutherlin,Sutherlin
2340696,26-06-2022,Winona,Winona
2335872,20-06-2022,Staten Island,Staten Island
2328532,12-06-2022,Roseville,Roseville
2360288,11-06-2022,Alamogordo,Alamogordo
2325498,09-06-2022,Smithsburg,Smithsburg
2325328,08-06-2022,Yuma,Yuma
2322804,05-06-2022,Andrews,Andrews
2513517,28-01-2023,Andrews,Andrews
2321193,04-06-2022,Ecorse,Ecorse
2321593,04-06-2022,Summerton,Summerton
2320361,03-06-2022,Chester,Chester
2319567,02-06-2022,Centerville,Centerville
2315150,29-05-2022,Taft,Taft
2315417,28-05-2022,Malabar,Malabar
2313970,27-05-2022,Stanwood,Stanwood
2310278,24-05-2022,Uvalde,Uvalde
2308096,21-05-2022,Goshen,Goshen
2307631,20-05-2022,Kissimmee,Kissimmee
2302847,15-05-2022,Laguna Woods,Laguna Woods
2354757,13-05-2022,Napoleonville,Napoleonville
2299176,10-05-2022,Brookshire,Brookshire
2297261,08-05-2022,Clarkston,Clarkston
2294515,03-05-2022,Cowley,Cowley (county)
2292452,01-05-2022,Tarpon Springs,Tarpon Springs
2291534,29-04-2022,Laurel,Laurel
2288842,27-04-2022,Biloxi,Biloxi
2574091,16-04-2023,Biloxi,Biloxi
2286061,24-04-2022,Lafayette,Lafayette
2285267,21-04-2022,Mountain View,Mountain View
2283535,20-04-2022,Duluth,Duluth
2280875,17-04-2022,Furman,Furman
2282256,17-04-2022,Baldwin,Baldwin
2281410,16-04-2022,Daingerfield,Daingerfield
2275283,10-04-2022,Willowbrook,Willowbrook
2268723,02-04-2022,Shelby,Shelby
2264094,26-03-2022,Hollister,Hollister
2257739,19-03-2022,Dumas,Dumas
2257674,19-03-2022,Madison Heights,Madison Heights
2253654,12-03-2022,Autaugaville,Autaugaville
2248066,06-03-2022,Hazleton,Hazleton
2247622,06-03-2022,Chester,Chester
2237593,19-02-2022,Charleston,Charleston
2237196,19-02-2022,Turlock,Turlock
2232287,12-02-2022,West Hollywood,West Hollywood
2228979,06-02-2022,Romeoville,Romeoville
2227058,05-02-2022,Corsicana,Corsicana
2202976,02-01-2022,Corsicana,Corsicana
2227187,05-02-2022,Las Cruces,Las Cruces
2227035,04-02-2022,Blacksburg,Blacksburg
2225493,02-02-2022,Oroville,Oroville
2222953,30-01-2022,Winter Haven,Winter Haven
2212018,15-01-2022,Brunswick,Brunswick
2211746,14-01-2022,Eugene,Eugene
2201876,01-01-2022,Dillon,Dillon
2585718,30-04-2023,Mojave,Mojave
2584930,30-04-2023,Lawrence,Lawrence
2584711,29-04-2023,Auburn,Auburn
2579179,23-04-2023,Jasper,Jasper
2575621,18-04-2023,Bowdoin,Bowdoin
2574324,16-04-2023,Keysville,Keysville
2572960,15-04-2023,Waianae,Waianae
2572997,15-04-2023,Northridge,Northridge
2566705,07-04-2023,Isle Of Palms,Isle Of Palms
2555123,26-03-2023,Minden,Minden
2553878,25-03-2023,Macomb,Macomb
2555579,25-03-2023,Williamston,Williamston
2539582,05-03-2023,Bolingbrook,Bolingbrook
2536665,01-03-2023,Cocoa,Cocoa
2534995,27-02-2023,New Richmond,New Richmond
2534393,25-02-2023,Machesney Park,Machesney Park
2533920,24-02-2023,Abbeville,Abbeville
2527517,17-02-2023,Coldwater,Coldwater
2523928,12-02-2023,Louisville,Louisville
2521084,08-02-2023,Laurinburg,Laurinburg
2518456,05-02-2023,Newport,Newport
2518281,05-02-2023,Peyton,Peyton
2517797,04-02-2023,Huntsville,Huntsville
2516309,01-02-2023,Texas City,Texas City
2510365,24-01-2023,Red Springs,Red Springs
2509663,23-01-2023,Half Moon Bay,Half Moon Bay
2508683,22-01-2023,Robinsonville,Robinsonville (Tunica Resorts)
2507836,21-01-2023,Monterey Park,Monterey Park
2503345,16-01-2023,Goshen,Goshen
2503649,16-01-2023,Fort Pierce,Fort Pierce
2495648,04-01-2023,Cedar City,Cedar City (Enoch)
2495059,04-01-2023,Dumfries,Dumfries
